molecule_chembl_id,canonical_smiles,standard_relation,standard_value,standard_units,standard_type,assay_id,doc_id
CHEMBL4213567,Nc1ccc2nsnc2c1,<,50,%,Inhibition,1746767,107663
CHEMBL1387843,Nc1cc2nsnc2cc1Br,<,50,%,Inhibition,1746767,107663
CHEMBL4204850,Nc1cc2nsnc2cc1-c1ccccc1,<,50,%,Inhibition,1746767,107663
CHEMBL4209723,CC(C)(C)C#Cc1cc2nsnc2cc1N,<,50,%,Inhibition,1746767,107663
CHEMBL4209454,Nc1cc2nsnc2cc1C#CC1CC1,<,50,%,Inhibition,1746767,107663
CHEMBL4208923,C[Si](C)(C)C#Cc1cc2nsnc2cc1N,<,50,%,Inhibition,1746767,107663
CHEMBL4214330,C#Cc1cc2nsnc2cc1[N+](=O)[O-],<,50,%,Inhibition,1746767,107663
CHEMBL4213318,O=[N+]([O-])c1cc2nsnc2cc1-c1ccccc1,<,50,%,Inhibition,1746767,107663
CHEMBL4207438,CC(C)(C)C#Cc1cc2nsnc2cc1[N+](=O)[O-],<,50,%,Inhibition,1746767,107663
CHEMBL4217726,O=[N+]([O-])c1cc2nsnc2cc1C#CC1CC1,<,50,%,Inhibition,1746767,107663
CHEMBL4210369,O=[N+]([O-])c1cc2nsnc2cc1C#Cc1ccccc1,<,50,%,Inhibition,1746767,107663
CHEMBL4205486,O=[N+]([O-])c1cc2nsnc2cc1C#CCCCCCl,<,50,%,Inhibition,1746767,107663
CHEMBL4215982,C[Si](C)(C)C#Cc1cc2nsnc2cc1[N+](=O)[O-],<,50,%,Inhibition,1746767,107663
CHEMBL4207418,CCCNc1ccc2nsnc2c1,<,50,%,Inhibition,1746767,107663
CHEMBL4210845,c1cc2nsnc2cc1NCC1CCCCC1,<,50,%,Inhibition,1746767,107663
CHEMBL4205960,c1coc(CNc2ccc3nsnc3c2)c1,<,50,%,Inhibition,1746767,107663
CHEMBL4210321,c1ccc(CNc2ccc3nsnc3c2)nc1,<,50,%,Inhibition,1746767,107663
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,=,83.1,%,Inhibition,1754338,108012
CHEMBL4592053,Cn1cc(/C=N\NC(=O)c2cn(C)c3ccc(Br)cc23)c2ccccc21,=,48,%,Inhibition,1821102,110683
CHEMBL3262476,NC(=O)COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,=,10,%,Inhibition,1826837,110911
CHEMBL4450222,CCCCCCC[C@@H](CC1=C(/C=C/CCC/C=C\CO)C(=O)OC1=O)C1=C(C)C(=O)OC1=O,=,76,%,Inhibition,1838241,111245
CHEMBL4447814,C=C(C)[C@@H]1CC[C@](C)(O)[C@H]1/C=C/C(C)=C/[C@@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(/C)C=O)CC[C@]3(C)O)O1,=,16.5,%,Inhibition,1840112,111351
CHEMBL4473097,C=C(C)[C@@H]1CC[C@](C)(O)[C@H]1/C=C/C(C)=C/[C@@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(\C)C=O)CC[C@]3(C)O)O1,=,33.4,%,Inhibition,1840112,111351
CHEMBL4436722,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(/C)C=O)CC[C@]3(C)O)O1,=,24.8,%,Inhibition,1840112,111351
CHEMBL4476174,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@@H]1C[C@@]23[C@H](OCCC[C@@H]2/C(=C(\C)C=O)CC[C@]3(C)O)O1,=,26.4,%,Inhibition,1840112,111351
CHEMBL4471608,C=C(C)[C@@H]1CC[C@](C)(O)[C@H]1/C=C/C(C)=C/[C@@H]1C[C@@]2([C@H](OC)O1)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,=,23.5,%,Inhibition,1840112,111351
CHEMBL4467727,C=C(C)[C@@H]1CC[C@](C)(O)[C@H]1/C=C/C(C)=C/[C@@H]1C[C@@]2([C@H](OC)O1)[C@H](CCCO)/C(=C(\C)C=O)CC[C@]2(C)O,=,-1.8,%,Inhibition,1840112,111351
CHEMBL4458631,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@@H]1C[C@@]2([C@H](OC)O1)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,=,-0.5,%,Inhibition,1840112,111351
CHEMBL4451704,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@@H]1C[C@@]2([C@H](OC)O1)[C@H](CCCO)/C(=C(\C)C=O)CC[C@]2(C)O,=,15.2,%,Inhibition,1840112,111351
CHEMBL4462102,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H]1/C=C/C(C)=C/[C@@H]1C[C@@]2([C@H](OCC)O1)[C@H](CCCO)/C(=C(\C)C=O)CC[C@]2(C)O,=,32.9,%,Inhibition,1840112,111351
CHEMBL488001,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,=,27.74,%,Inhibition,1863581,112009
CHEMBL231884,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,=,36.26,%,Inhibition,1863581,112009
CHEMBL90568,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,=,22.81,%,Inhibition,1863581,112009
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,=,19.8,%,Inhibition,1863581,112009
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,=,29.77,%,Inhibition,1863581,112009
CHEMBL243664,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,=,38.17,%,Inhibition,1863581,112009
CHEMBL488001,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,=,23.36,%,Inhibition,1863582,112009
CHEMBL231884,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,=,32.82,%,Inhibition,1863582,112009
CHEMBL90568,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,=,27.1,%,Inhibition,1863582,112009
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,=,40.75,%,Inhibition,1863582,112009
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,=,20.23,%,Inhibition,1863582,112009
CHEMBL243664,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,=,36.26,%,Inhibition,1863582,112009
CHEMBL488001,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,=,29.79,%,Inhibition,1863583,112009
CHEMBL231884,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,=,30.53,%,Inhibition,1863583,112009
CHEMBL90568,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,=,28.27,%,Inhibition,1863583,112009
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,=,39.92,%,Inhibition,1863583,112009
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,=,39.17,%,Inhibition,1863583,112009
CHEMBL243664,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,=,32.05,%,Inhibition,1863583,112009
CHEMBL1205554,O=S(=O)(O)Cc1ccc2ccccc2c1,=,5,%,Inhibition,1869990,112213
CHEMBL1207803,O=S(=O)(O)Cc1cccc(-c2ccccc2)c1,=,10,%,Inhibition,1869990,112213
CHEMBL54314,O=P(O)(O)Cc1ccc2ccccc2c1,=,9,%,Inhibition,1869990,112213
CHEMBL1205539,O=P(O)(O)Cc1cccc(-c2ccccc2)c1,=,17,%,Inhibition,1869990,112213
CHEMBL4465826,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,3.15,%,Inhibition,1870691,112232
CHEMBL4557598,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,2.32,%,Inhibition,1870691,112232
CHEMBL4446033,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,5,%,Inhibition,1870691,112232
CHEMBL4439200,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(N)=O)[C@@H](C)CC,=,3.31,%,Inhibition,1870691,112232
CHEMBL4539591,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(N)=O,=,9.43,%,Inhibition,1870691,112232
CHEMBL4586267,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC,=,2.1,%,Inhibition,1870691,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,98.02,%,Inhibition,1870691,112232
CHEMBL4533117,CC[C@H](C)[C@H](NC(=O)COCCOCCOCCOCCOC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC,=,4.25,%,Inhibition,1870691,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,93.71,%,Inhibition,1870693,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,91.97,%,Inhibition,1870694,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,89.3,%,Inhibition,1870695,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,80.6,%,Inhibition,1870696,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,47.2,%,Inhibition,1870697,112232
CHEMBL4592897,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,=,8.68,%,Inhibition,1870698,112232
CHEMBL4445621,N=C1C(=O)NC(=O)c2cc(-c3ccccc3)sc21,=,85,%,Inhibition,1872943,112338
CHEMBL4469442,C=C1CC[C@@H]2[C@H](CC2(C)C)[C@@]2(CC[C@H]1O)C[C@H](c1ccccc1)c1c(O)c(C=O)c(O)c(C=O)c1O2,>,96,%,Inhibition,1914609,113706
CHEMBL4456002,C=C1CC[C@@H]2[C@H](CC2(C)C)[C@@]2(CC[C@@H]1O)C[C@H](c1ccccc1)c1c(O)c(C=O)c(O)c(C=O)c1O2,>,96,%,Inhibition,1914609,113706
CHEMBL4562591,C/C1=C/C[C@@H]2[C@H](CC2(C)C)[C@@]2(CC[C@H]1O)C[C@H](c1ccccc1)c1c(O)c(C=O)c(O)c(C=O)c1O2,>,96,%,Inhibition,1914609,113706
CHEMBL4553740,CC(C)[C@@H]1CC[C@@H](C)[C@]23C[C@@H]4[C@H](c5ccccc5)c5c(O)c(C=O)c(O)c(C=O)c5O[C@]4(C)[C@@H](O)[C@]12O3,>,96,%,Inhibition,1914609,113706
CHEMBL4560923,CC(C)[C@@H]1CC[C@@H](C)[C@H]2C[C@]34O[C@H]([C@@]21O)[C@@]3(C)Oc1c(C=O)c(O)c(C=O)c(O)c1[C@H]4c1ccccc1,>,96,%,Inhibition,1914609,113706
CHEMBL4472595,CC(C)[C@@H]1CC[C@@H](C)[C@]2(O)C[C@@H]3[C@H](c4ccccc4)c4c(O)c(C=O)c(O)c(C=O)c4O[C@]3(C)C=C12,>,96,%,Inhibition,1914609,113706
CHEMBL4474641,CC(C)[C@@H]1CC[C@@H](C)[C@H]2C[C@@]3(O)[C@H](c4ccccc4)c4c(O)c(C=O)c(O)c(C=O)c4O[C@]3(C)C=C12,>,96,%,Inhibition,1914609,113706
CHEMBL4445427,C/C1=C/C[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@@H]1O)C2(C)C,>,96,%,Inhibition,1914609,113706
CHEMBL4448247,C=C1CC[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@H]1O)C2(C)C,>,96,%,Inhibition,1914609,113706
CHEMBL4454352,C=C1CC[C@@H]2[C@H]([C@@H]3Oc4c(C=O)c(O)c(C=O)c(O)c4[C@H](c4ccccc4)[C@@]3(C)CC[C@@H]1O)C2(C)C,>,96,%,Inhibition,1914609,113706
CHEMBL4635173,CC(C)=CCc1c(O)ccc([C@@]2(O)COc3cc(O)c(CC=C(C)C)c(O)c3C2=O)c1O,>,60,%,Inhibition,1979008,116006
CHEMBL4639637,CC(C)=CCc1c(O)cc2c(c1O)C(=O)[C@@](O)(c1ccc(O)c3c1OC(C)(C)C=C3)CO2,>,60,%,Inhibition,1979008,116006
CHEMBL4635985,COc1cc2c(c(O)c1CC=C(C)C)C(=O)[C@H](c1ccc(O)cc1)CO2,>,60,%,Inhibition,1979008,116006
CHEMBL4636630,C=C(C)[C@@H](O)Cc1c(O)ccc([C@@H]2COc3cc(OC)c(CC=C(C)C)c(OC)c3C2)c1O,>,60,%,Inhibition,1979008,116006
CHEMBL4640618,COc1ccc([C@@H]2COc3cc(O)c(CC=C(C)C)cc3C2)c(O)c1,>,60,%,Inhibition,1979008,116006
CHEMBL4639007,COc1cc(O)ccc1-c1cc2c(OC)c(CC=C(C)C)c(O)cc2o1,>,60,%,Inhibition,1979008,116006
CHEMBL4644167,CC1(C)C=Cc2c(ccc([C@@H]3COc4cc(O)cc(O)c4C3=O)c2O)O1,>,60,%,Inhibition,1979008,116006
CHEMBL4083295,CC1(C)C=Cc2cc(-c3coc4cc(O)cc(O)c4c3=O)ccc2O1,>,60,%,Inhibition,1979008,116006
CHEMBL561840,CC1(C)C=Cc2cc(/C=C/C(=O)c3ccc(O)cc3O)ccc2O1,>,60,%,Inhibition,1979008,116006
CHEMBL3746555,CC(C)=CCc1c(O)ccc(C2COc3cc(O)c(CC=C(C)C)c(O)c3C2=O)c1O,>,60,%,Inhibition,1979008,116006
CHEMBL4635007,COc1cc2c(c(OC)c1CC=C(C)C)C[C@H](c1ccc(O)c(CC=C(C)C)c1O)CO2,>,60,%,Inhibition,1979008,116006
CHEMBL4638927,COc1c(CC=C(C)C)c(O)cc2c1[C@@H]1Oc3cc4c(cc3[C@@H]1CO2)C=CC(C)(C)O4,>,60,%,Inhibition,1979008,116006
CHEMBL4638191,COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)c(CC=C(C)C)c1O)CO2,>,60,%,Inhibition,1979008,116006
CHEMBL4645151,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,>,60,%,Inhibition,1979008,116006
CHEMBL479145,COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(O)c1,>,60,%,Inhibition,1979008,116006
CHEMBL4644022,COc1ccc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)c(O)c1,>,60,%,Inhibition,1979008,116006
CHEMBL3808735,COc1cc2oc(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,>,60,%,Inhibition,1979008,116006
CHEMBL522369,COc1cc2oc(=O)c3c4ccc(O)cc4oc3c2c(OC)c1CC=C(C)C,>,60,%,Inhibition,1979008,116006
CHEMBL349724,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1,>,60,%,Inhibition,1979008,116006
CHEMBL232935,CC(C)=CCc1c(O)ccc(-c2cc3ccc(O)cc3o2)c1O,>,60,%,Inhibition,1979008,116006
CHEMBL4061300,CC(C)=CCc1c(O)ccc(-c2coc3cc(O)cc(O)c3c2=O)c1O,>,60,%,Inhibition,1979008,116006
CHEMBL600185,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O,>,60,%,Inhibition,1979008,116006
CHEMBL4640760,COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)cc1O)CO2,>,60,%,Inhibition,1979008,116006
CHEMBL1864439,CC1(C)C=Cc2cc(-c3coc4cc(O)cc(O)c4c3=O)cc(O)c2O1,>,60,%,Inhibition,1979008,116006
CHEMBL256340,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)ccc1O,>,60,%,Inhibition,1979008,116006
CHEMBL1563332,COc1cc2c(c(OC)c1CC=C(C)C)C[C@H](c1ccc(O)cc1O)CO2,>,60,%,Inhibition,1979008,116006
CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,>,60,%,Inhibition,1979008,116006
CHEMBL141530,COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1,>,60,%,Inhibition,1979008,116006
CHEMBL1223642,COc1c(CC=C(C)C)c(O)cc2oc(=O)c(-c3ccc(O)cc3O)cc12,>,60,%,Inhibition,1979008,116006
CHEMBL4638414,COc1c(CC=C(C)C)c(O)cc2c1-c1oc3cc(O)ccc3c1CO2,>,60,%,Inhibition,1979008,116006
CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,>,60,%,Inhibition,1979008,116006
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,>,60,%,Inhibition,1979008,116006
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,>,60,%,Inhibition,1979008,116006
CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,>,60,%,Inhibition,1979008,116006
CHEMBL611368,COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12,>,60,%,Inhibition,1979008,116006
CHEMBL3808919,CC(C)=CCc1c(O)ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)c1O,>,60,%,Inhibition,1979008,116006
CHEMBL4645416,O=C(NC1CCCCC1)c1ccc(-c2ccc(C(=O)NC3CCCCC3)o2)cc1,<,50,%,Inhibition,1986995,116384
CHEMBL4646790,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3)s2)cc1,<,50,%,Inhibition,1986995,116384
CHEMBL4639729,O=C(Nc1ccc(F)cc1)c1ccc(-c2ncc(C(=O)Nc3ccc(F)cc3)s2)cc1,<,50,%,Inhibition,1986995,116384
CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,=,50,%,Inhibition,2046285,118339
CHEMBL4783639,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4742123,O=C(Nc1nc2ccccc2s1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4778085,O=C(Nc1cnc2ccccc2c1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4748824,O=C(Nc1ccc(N2CCOCC2)cc1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4800195,O=C(Nc1ccc(-n2ccnc2)cc1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4797766,O=C(Nc1ccc2nc(C(F)(F)F)[nH]c2c1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4786243,O=C(Nc1ccc(OCc2ccccc2)c(Cl)c1)C(c1ccccc1)S(=O)(=O)O,<,10,%,Inhibition,2063749,118955
CHEMBL4794972,Cc1c(Br)cc(NC(=O)C(c2ccccc2)S(=O)(=O)O)cc1Br,<,10,%,Inhibition,2063749,118955
CHEMBL4760368,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,=,88.85,%,Inhibition,2069207,119075
CHEMBL4173249,COc1cc(O)c2c(=O)c(-c3ccc(O)c(OC)c3)coc2c1,=,70.1,%,Inhibition,2069207,119075
CHEMBL1084924,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,=,68.88,%,Inhibition,2069207,119075
